1272;Новоульяновск;Город;Ульяновская область;Приволжский;15 104;14 795;14 555;Прирост
1273;Барыш;Город;Ульяновская область;Приволжский;16 608;16 431;16 275;Прирост
1274;Инза;Город;Ульяновская область;Приволжский;18 127;17 965;17 833;Прирост
1275;Новоспасское;Посёлок городского типа;Ульяновская область;Приволжский;10 860;10 796;10 798;Прирост
1276;Ишеевка;Посёлок;Ульяновская область;Приволжский;10 513;10 618;10 765;Прирост
1277;Чердаклы;Посёлок городского типа;Ульяновская область;Приволжский;11 442;11 463;11 482;Прирост
1278;Снежинск;Город;Челябинская область;Уральский;49 116;49 475;49 746;Прирост
1279;Сатка;Город;Челябинская область;Уральский;43 229;42 688;42 437;Прирост
1280;Чебаркуль;Город;Челябинская область;Уральский;40 892;40 739;40 609;Прирост
1281;Кыштым;Город;Челябинская область;Уральский;38 463;38 008;37 809;Прирост
1282;Южноуральск;Город;Челябинская область;Уральский;37 565;37 666;37 716;Прирост
1283;Коркино;Город;Челябинская область;Уральский;36 219;35 516;35 186;Прирост
1284;Трёхгорный;Город;Челябинская область;Уральский;32 789;32 540;н/д;Прирост
1285;Аша;Город;Челябинская область;Уральский;30 714;30 383;30 146;Прирост
1286;Еманжелинск;Город;Челябинская область;Уральский;29 931;29 728;29 487;Прирост
1287;Верхний Уфалей;Город;Челябинская область;Уральский;29 096;28 580;28 267;Прирост
1288;Карталы;Город;Челябинская область;Уральский;28 757;28 703;28 697;Прирост
1289;Усть-Катав;Город;Челябинская область;Уральский;23 064;22 830;22 627;Прирост
1290;Бакал;Город;Челябинская область;Уральский;20 256;20 153;19 942;Прирост
1291;Куса;Город;Челябинская область;Уральский;17 941;17 758;17 521;Прирост
1292;Пласт;Город;Челябинская область;Уральский;17 260;17 531;17 483;Прирост
1293;Катав-Ивановск;Город;Челябинская область;Уральский;16 732;16 554;16 333;Прирост
1294;Касли;Город;Челябинская область;Уральский;16 708;16 637;16 488;Прирост
1295;Сим;Город;Челябинская область;Уральский;13 672;13 542;13 365;Прирост
1296;Роза;Посёлок городского типа;Челябинская область;Уральский;13 567;12 766;12 621;Прирост
1297;Красногорский;Посёлок городского типа;Челябинская область;Уральский;13 307;13 159;12 915;Прирост
1298;Юрюзань;Город;Челябинская область;Уральский;12 159;12 088;11 908;Прирост
1299;Карабаш;Город;Челябинская область;Уральский;11 900;11 593;11 336;Прирост
1300;Нязепетровск;Город;Челябинская область;Уральский;12 153;12 067;12 061;Прирост
1301;Первомайский;Посёлок городского типа;Челябинская область;Уральский;10 935;11 104;11 066;Прирост
1302;Аргаяш;Село;Челябинская область;Уральский;10 198;10 234;н/д;Прирост
1303;Переславль-Залесский;Город;Ярославская область;Центральный;40 283;40 028;н/д;Прирост
1304;Тутаев;Город;Ярославская область;Центральный;40 380;40 296;н/д;Прирост
1305;Углич;Город;Ярославская область;Центральный;32 766;32 496;н/д;Прирост
1306;Ростов;Город;Ярославская область;Центральный;30 923;30 824;н/д;Прирост
1307;Гаврилов-Ям;Город;Ярославская область;Центральный;17 468;17 514;н/д;Прирост
1308;Данилов;Город;Ярославская область;Центральный;15 187;15 081;н/д;Прирост
1309;Нарьян-Мар;Город;Ненецкий автономный округ;Северо-Западный;23 390;23 939;24 535;Прирост
1310;Мегион;Город;Ханты-Мансийский автономный округ — Югра;Уральский;48 949;49 063;48 818;Прирост
1311;Радужный;Город;Ханты-Мансийский автономный округ — Югра;Уральский;43 177;42 911;42 963;Прирост
1312;Лангепас;Город;Ханты-Мансийский автономный округ — Югра;Уральский;42 801;42 956;43 377;Прирост
1313;Пыть-Ях;Город;Ханты-Мансийский автономный округ — Югра;Уральский;41 000;41 005;40 910;Прирост
1314;Урай;Город;Ханты-Мансийский автономный округ — Югра;Уральский;39 893;40 361;40 477;Прирост
1315;Лянтор;Город;Ханты-Мансийский автономный округ — Югра;Уральский;40 000;40 135;40 024;Прирост
1316;Югорск;Город;Ханты-Мансийский автономный округ — Югра;Уральский;35 833;36 327;36 734;Прирост
1317;Советский;Город;Ханты-Мансийский автономный округ — Югра;Уральский;28 087;28 683;29 179;Прирост
1318;Пойковский;Посёлок городского типа;Ханты-Мансийский автономный округ — Югра;Уральский;26 008;26 168;26 284;Прирост
1319;Фёдоровский;Посёлок городского типа;Ханты-Мансийский автономный округ — Югра;Уральский;23 285;23 461;23 692;Прирост
1320;Белоярский;Город;Ханты-Мансийский автономный округ — Югра;Уральский;20 211;20 271;20 282;Прирост
1321;Излучинск;Посёлок городского типа;Ханты-Мансийский автономный округ — Югра;Уральский;18 428;18 706;19 223;Прирост
1322;Покачи;Город;Ханты-Мансийский автономный округ — Югра;Уральский;17 471;17 731;17 899;Прирост
1323;Белый Яр;Посёлок городского типа;Ханты-Мансийский автономный округ — Югра;Уральский;16 859;16 953;17 327;Прирост
1324;Нижнесортымский;Посёлок;Ханты-Мансийский автономный округ — Югра;Уральский;12 110;12 330;н/д;Прирост
1325;Междуреченский;Посёлок городского типа;Ханты-Мансийский автономный округ — Югра;Уральский;11 423;11 310;11 241;Прирост
1326;Солнечный;Посёлок;Ханты-Мансийский автономный округ — Югра;Уральский;н/д;н/д;н/д;Прирост
1327;Анадырь;Город;Чукотский автономный округ;Дальневосточный;14 029;14 326;н/д;Прирост
1328;Салехард;Город;Ямало-Ненецкий автономный округ;Уральский;47 931;48 313;48 467;Прирост
1329;Надым;Город;Ямало-Ненецкий автономный округ;Уральский;45 792;45 766;44 940;Прирост
1330;Муравленко;Город;Ямало-Ненецкий автономный округ;Уральский;33 016;32 786;32 649;Прирост
1331;Лабытнанги;Город;Ямало-Ненецкий автономный округ;Уральский;26 359;26 549;26 331;Прирост
1332;Губкинский;Город;Ямало-Ненецкий автономный округ;Уральский;26 214;27 070;27 346;Прирост
1333;Тарко-Сале;Город;Ямало-Ненецкий автономный округ;Уральский;21 151;21 304;21 448;Прирост
1334;Пангоды;Посёлок городского типа;Ямало-Ненецкий автономный округ;Уральский;10 862;11 130;10 597;Прирост
